TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
1,48,2,2.000,2.080,2.600,6.200,2.080,7.400,5.000,8.875,5.500,31.55,18.30,13.25,14.37,Steering,7.974,7.157,15.131
1,49,2,2.000,2.080,2.600,6.800,2.080,7.400,5.000,8.875,5.500,31.55,21.07,10.49,10.54,Steering,7.974,7.282,15.255
1,50,2,2.000,2.080,2.600,7.400,2.080,7.400,5.000,8.875,5.500,31.55,24.25,7.30,7.76,Steering,7.974,7.453,15.426
1,51,1,2.000,2.080,2.600,8.000,2.080,7.400,5.000,8.875,4.500,27.59,31.55,3.96,6.98,Steering,7.667,7.974,15.641
1,52,1,2.000,2.080,2.600,8.600,2.080,7.400,5.000,8.875,4.500,27.59,34.23,6.64,7.42,Steering,7.667,8.218,15.885
1,53,9,2.000,2.080,2.600,9.200,2.080,7.400,6.000,8.875,5.500,36.02,28.71,7.31,7.83,Steering,8.401,7.747,16.149
1,54,9,2.000,2.080,2.600,9.800,2.080,7.400,6.000,8.875,5.500,36.02,32.02,4.01,6.59,Steering,8.401,8.014,16.415
1,55,8,2.000,2.080,2.600,10.400,2.080,7.400,6.000,8.875,4.500,33.09,37.79,4.70,6.59,Steering,8.111,8.599,16.710
1,56,8,2.000,2.080,2.600,11.000,2.080,7.400,6.000,8.875,4.500,33.09,40.39,7.29,7.81,Steering,8.111,8.921,17.031
1,57,16,2.000,2.080,2.600,11.600,2.080,7.400,7.000,8.875,5.500,40.39,36.22,4.17,6.31,Steering,8.921,8.423,17.344
1,58,15,2.000,2.080,2.600,12.200,2.080,7.400,7.000,8.875,4.500,38.21,41.23,3.02,6.12,Steering,8.648,9.034,17.682
1,59,15,2.000,2.080,2.600,12.800,2.080,7.400,7.000,8.875,4.500,38.21,43.66,5.45,6.63,Steering,8.648,9.393,18.040
1,60,23,2.000,2.080,2.600,13.400,2.080,7.400,8.000,8.875,5.500,44.44,40.11,4.33,6.11,Steering,9.517,8.885,18.402
1,61,3,2.000,2.080,2.600,2.000,2.080,9.800,5.000,8.875,6.500,35.91,33.28,2.63,42.79,Steering,8.389,8.128,16.517
1,62,3,2.000,2.080,2.600,2.600,2.080,9.800,5.000,8.875,6.500,35.91,30.99,4.92,38.77,Steering,8.389,7.926,16.315
1,63,3,2.000,2.080,2.600,3.200,2.080,9.800,5.000,8.875,6.500,35.91,28.95,6.96,34.57,Steering,8.389,7.765,16.155
1,64,3,2.000,2.080,2.600,3.800,2.080,9.800,5.000,8.875,6.500,35.91,27.33,8.58,30.23,Steering,8.389,7.649,16.038
1,65,3,2.000,2.080,2.600,4.400,2.080,9.800,5.000,8.875,6.500,35.91,26.27,9.64,25.79,Steering,8.389,7.578,15.967
1,66,3,2.000,2.080,2.600,5.000,2.080,9.800,5.000,8.875,6.500,35.91,25.90,10.01,21.31,Steering,8.389,7.554,15.943
1,67,3,2.000,2.080,2.600,5.600,2.080,9.800,5.000,8.875,6.500,35.91,26.27,9.64,16.85,Steering,8.389,7.578,15.967
1,68,3,2.000,2.080,2.600,6.200,2.080,9.800,5.000,8.875,6.500,35.91,27.33,8.58,12.52,Steering,8.389,7.649,16.038
1,69,3,2.000,2.080,2.600,6.800,2.080,9.800,5.000,8.875,6.500,35.91,28.95,6.96,8.44,Steering,8.389,7.765,16.155
1,70,3,2.000,2.080,2.600,7.400,2.080,9.800,5.000,8.875,6.500,35.91,30.99,4.92,5.00,Specular,8.389,7.926,16.315
1,71,3,2.000,2.080,2.600,8.000,2.080,9.800,5.000,8.875,6.500,35.91,33.28,2.63,3.75,Specular,8.389,8.128,16.517
1,72,3,2.000,2.080,2.600,8.600,2.080,9.800,5.000,8.875,6.500,35.91,35.71,0.20,5.80,Steering,8.389,8.368,16.757
1,73,10,2.000,2.080,2.600,9.200,2.080,9.800,6.000,8.875,6.500,39.43,34.08,5.35,5.43,Steering,8.797,8.204,17.000
1,74,10,2.000,2.080,2.600,9.800,2.080,9.800,6.000,8.875,6.500,39.43,36.53,2.90,3.54,Specular,8.797,8.456,17.253
1,75,10,2.000,2.080,2.600,10.400,2.080,9.800,6.000,8.875,6.500,39.43,38.99,0.44,4.70,Specular,8.797,8.742,17.539
1,76,17,2.000,2.080,2.600,11.000,2.080,9.800,7.000,8.875,6.500,43.02,37.35,5.67,5.76,Steering,9.294,8.548,17.842
1,77,17,2.000,2.080,2.600,11.600,2.080,9.800,7.000,8.875,6.500,43.02,39.80,3.22,3.56,Specular,9.294,8.844,18.139
1,78,17,2.000,2.080,2.600,12.200,2.080,9.800,7.000,8.875,6.500,43.02,42.19,0.83,3.85,Specular,9.294,9.171,18.465
1,79,17,2.000,2.080,2.600,12.800,2.080,9.800,7.000,8.875,6.500,43.02,44.48,1.46,5.93,Steering,9.294,9.524,18.818
1,80,24,2.000,2.080,2.600,13.400,2.080,9.800,8.000,8.875,6.500,46.48,42.96,3.52,3.69,Specular,9.868,9.286,19.154
1,81,4,2.000,2.080,2.600,2.000,2.080,12.200,5.000,8.875,7.500,40.22,39.37,0.84,39.67,Steering,8.898,8.790,17.688
1,82,4,2.000,2.080,2.600,2.600,2.080,12.200,5.000,8.875,7.500,40.22,37.83,2.38,35.92,Steering,8.898,8.604,17.502
1,83,4,2.000,2.080,2.600,3.200,2.080,12.200,5.000,8.875,7.500,40.22,36.53,3.69,32.01,Steering,8.898,8.456,17.354
1,84,4,2.000,2.080,2.600,3.800,2.080,12.200,5.000,8.875,7.500,40.22,35.52,4.69,27.99,Steering,8.898,8.349,17.247
1,85,4,2.000,2.080,2.600,4.400,2.080,12.200,5.000,8.875,7.500,40.22,34.89,5.33,23.88,Steering,8.898,8.284,17.182
1,86,4,2.000,2.080,2.600,5.000,2.080,12.200,5.000,8.875,7.500,40.22,34.67,5.54,19.73,Steering,8.898,8.262,17.161
1,87,4,2.000,2.080,2.600,5.600,2.080,12.200,5.000,8.875,7.500,40.22,34.89,5.33,15.59,Steering,8.898,8.284,17.182
1,88,4,2.000,2.080,2.600,6.200,2.080,12.200,5.000,8.875,7.500,40.22,35.52,4.69,11.49,Steering,8.898,8.349,17.247
1,89,4,2.000,2.080,2.600,6.800,2.080,12.200,5.000,8.875,7.500,40.22,36.53,3.69,7.49,Steering,8.898,8.456,17.354
1,90,4,2.000,2.080,2.600,7.400,2.080,12.200,5.000,8.875,7.500,40.22,37.83,2.38,3.66,Specular,8.898,8.604,17.502
1,91,4,2.000,2.080,2.600,8.000,2.080,12.200,5.000,8.875,7.500,40.22,39.37,0.84,1.09,Specular,8.898,8.790,17.688
1,92,4,2.000,2.080,2.600,8.600,2.080,12.200,5.000,8.875,7.500,40.22,41.06,0.85,3.98,Specular,8.898,9.012,17.911
1,93,11,2.000,2.080,2.600,9.200,2.080,12.200,6.000,8.875,7.500,42.95,39.92,3.03,4.47,Specular,9.283,8.860,18.144
1,94,11,2.000,2.080,2.600,9.800,2.080,12.200,6.000,8.875,7.500,42.95,41.65,1.30,1.31,Specular,9.283,9.094,18.377
1,95,11,2.000,2.080,2.600,10.400,2.080,12.200,6.000,8.875,7.500,42.95,43.46,0.51,2.71,Specular,9.283,9.361,18.644
1,96,18,2.000,2.080,2.600,11.000,2.080,12.200,7.000,8.875,7.500,45.85,42.25,3.61,5.09,Steering,9.756,9.179,18.936
1,97,18,2.000,2.080,2.600,11.600,2.080,12.200,7.000,8.875,7.500,45.85,44.06,1.79,1.98,Specular,9.756,9.456,19.212
1,98,18,2.000,2.080,2.600,12.200,2.080,12.200,7.000,8.875,7.500,45.85,45.89,0.04,1.66,Specular,9.756,9.762,19.518
1,99,18,2.000,2.080,2.600,12.800,2.080,12.200,7.000,8.875,7.500,45.85,47.69,1.84,4.34,Specular,9.756,10.095,19.851
1,100,25,2.000,2.080,2.600,13.400,2.080,12.200,8.000,8.875,7.500,48.74,46.49,2.25,2.61,Specular,10.304,9.870,20.175
2,1,1,2.600,2.080,2.600,2.000,2.080,2.600,5.000,8.875,4.500,24.25,27.59,3.34,51.77,Steering,7.453,7.667,15.120
2,3,1,2.600,2.080,2.600,3.200,2.080,2.600,5.000,8.875,4.500,24.25,21.07,3.19,45.20,Steering,7.453,7.282,14.734
2,4,1,2.600,2.080,2.600,3.800,2.080,2.600,5.000,8.875,4.500,24.25,18.30,5.95,41.93,Steering,7.453,7.157,14.610
2,5,1,2.600,2.080,2.600,4.400,2.080,2.600,5.000,8.875,4.500,24.25,16.34,7.91,38.81,Steering,7.453,7.081,14.534
2,6,1,2.600,2.080,2.600,5.000,2.080,2.600,5.000,8.875,4.500,24.25,15.62,8.63,35.96,Steering,7.453,7.056,14.508
2,7,1,2.600,2.080,2.600,5.600,2.080,2.600,5.000,8.875,4.500,24.25,16.34,7.91,33.51,Steering,7.453,7.081,14.534
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,8.875,4.500,24.25,18.30,5.95,31.57,Steering,7.453,7.157,14.610
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,8.875,4.500,24.25,21.07,3.19,30.24,Steering,7.453,7.282,14.734
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,8.875,4.500,24.25,24.25,0.00,29.54,Steering,7.453,7.453,14.905
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,8.875,4.500,24.25,27.59,3.34,29.44,Steering,7.453,7.667,15.120
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,8.875,4.500,29.82,25.36,4.46,29.21,Steering,7.832,7.519,15.352
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,8.875,4.500,29.82,28.71,1.11,28.27,Steering,7.832,7.747,15.580
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,8.875,4.500,29.82,32.02,2.19,27.88,Steering,7.832,8.014,15.846
2,15,8,2.600,2.080,2.600,10.400,2.080,2.600,6.000,8.875,4.500,29.82,35.20,5.38,27.96,Steering,7.832,8.315,16.147
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,8.875,4.500,35.20,33.09,2.10,26.87,Steering,8.315,8.111,16.426
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,8.875,4.500,35.20,36.22,1.02,26.27,Steering,8.315,8.423,16.738
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,8.875,4.500,35.20,39.17,3.98,26.11,Steering,8.315,8.765,17.080
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,8.875,4.500,40.11,37.23,2.89,25.42,Steering,8.885,8.534,17.419
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,8.875,4.500,40.11,40.11,0.00,24.70,Steering,8.885,8.885,17.770
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,8.875,4.500,24.25,24.11,0.14,43.98,Steering,7.453,7.445,14.897
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,8.875,4.500,24.25,19.84,4.41,39.80,Steering,7.453,7.224,14.676
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,8.875,4.500,24.25,15.37,8.88,35.42,Steering,7.453,7.047,14.500
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,8.875,4.500,24.25,10.83,13.42,30.90,Steering,7.453,6.918,14.371
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,8.875,4.500,24.25,6.56,17.69,26.34,Steering,7.453,6.840,14.292
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,8.875,4.500,24.25,4.21,20.04,21.87,Steering,7.453,6.813,14.266
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,8.875,4.500,24.25,6.56,17.69,17.70,Steering,7.453,6.840,14.292
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,8.875,4.500,24.25,10.83,13.42,14.12,Steering,7.453,6.918,14.371
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,8.875,4.500,24.25,15.37,8.88,11.63,Steering,7.453,7.047,14.500
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,8.875,4.500,24.25,19.84,4.41,10.80,Steering,7.453,7.224,14.676
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,8.875,4.500,24.25,24.11,0.14,11.74,Steering,7.453,7.445,14.897
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,8.875,4.500,29.82,21.29,8.53,11.54,Steering,7.832,7.293,15.125
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,8.875,4.500,29.82,25.48,4.34,10.32,Steering,7.832,7.527,15.360
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,8.875,4.500,29.82,29.43,0.40,10.69,Steering,7.832,7.801,15.634
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,8.875,4.500,35.20,26.83,8.37,11.33,Steering,8.315,7.615,15.930
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,8.875,4.500,35.20,30.68,4.52,9.88,Steering,8.315,7.901,16.216
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,8.875,4.500,35.20,34.25,0.94,9.79,Steering,8.315,8.221,16.536
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,8.875,4.500,35.20,37.55,2.36,10.82,Steering,8.315,8.571,16.886
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,8.875,4.500,40.11,35.38,4.73,9.47,Steering,8.885,8.334,17.219
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,8.875,4.500,40.11,38.59,1.52,9.05,Steering,8.885,8.694,17.579
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,8.875,4.500,24.25,31.55,7.30,41.54,Steering,7.453,7.974,15.426
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,8.875,4.500,24.25,28.99,4.73,37.51,Steering,7.453,7.768,15.221
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,8.875,5.500,28.99,21.07,7.92,33.14,Steering,7.768,7.282,15.050
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,8.875,5.500,28.99,18.30,10.69,28.62,Steering,7.768,7.157,14.925
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,8.875,5.500,28.99,16.34,12.64,24.02,Steering,7.768,7.081,14.849
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,8.875,5.500,28.99,15.62,13.36,19.45,Steering,7.768,7.056,14.824
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,8.875,5.500,28.99,16.34,12.64,15.04,Steering,7.768,7.081,14.849
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,8.875,5.500,28.99,18.30,10.69,11.06,Steering,7.768,7.157,14.925
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,8.875,5.500,28.99,21.07,7.92,8.08,Steering,7.768,7.282,15.050
2,50,1,2.600,2.080,2.600,7.400,2.080,7.400,5.000,8.875,4.500,24.25,28.99,4.73,7.15,Steering,7.453,7.768,15.221
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,8.875,4.500,24.25,31.55,7.30,7.76,Steering,7.453,7.974,15.426
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,8.875,5.500,33.33,25.36,7.97,8.24,Steering,8.133,7.519,15.652
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,8.875,5.500,33.33,28.71,4.62,6.82,Steering,8.133,7.747,15.880
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,8.875,4.500,29.82,35.13,5.30,6.87,Steering,7.832,8.308,16.140
2,55,8,2.600,2.080,2.600,10.400,2.080,7.400,6.000,8.875,4.500,29.82,37.79,7.97,8.30,Steering,7.832,8.599,16.431
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,8.875,5.500,37.79,33.09,4.70,6.59,Steering,8.599,8.111,16.710
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,8.875,4.500,35.20,38.67,3.47,6.36,Steering,8.315,8.703,17.018
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,8.875,4.500,35.20,41.23,6.03,7.01,Steering,8.315,9.034,17.350
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,8.875,5.500,42.05,37.23,4.83,6.42,Steering,9.151,8.534,17.685
2,60,23,2.600,2.080,2.600,13.400,2.080,7.400,8.000,8.875,5.500,42.05,40.11,1.94,6.13,Steering,9.151,8.885,18.036
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,8.875,6.500,33.98,33.28,0.70,38.88,Steering,8.194,8.128,16.322
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,8.875,6.500,33.98,30.99,2.99,34.87,Steering,8.194,7.926,16.120
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,8.875,6.500,33.98,28.95,5.03,30.68,Steering,8.194,7.765,15.959
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,8.875,6.500,33.98,27.33,6.65,26.35,Steering,8.194,7.649,15.843
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,8.875,6.500,33.98,26.27,7.71,21.92,Steering,8.194,7.578,15.772
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,8.875,6.500,33.98,25.90,8.07,17.47,Steering,8.194,7.554,15.748
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,8.875,6.500,33.98,26.27,7.71,13.08,Steering,8.194,7.578,15.772
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,8.875,6.500,33.98,27.33,6.65,8.88,Steering,8.194,7.649,15.843
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,8.875,6.500,33.98,28.95,5.03,5.26,Steering,8.194,7.765,15.959
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,8.875,6.500,33.98,30.99,2.99,3.82,Specular,8.194,7.926,16.120
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,8.875,6.500,33.98,33.28,0.70,5.94,Steering,8.194,8.128,16.322
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,8.875,6.500,37.29,31.73,5.56,5.79,Steering,8.541,7.989,16.529
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,8.875,6.500,37.29,34.08,3.21,3.66,Specular,8.541,8.204,16.744
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,8.875,6.500,37.29,36.53,0.76,4.83,Specular,8.541,8.456,16.997
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,8.875,6.500,40.87,34.89,5.98,6.19,Steering,8.986,8.284,17.270
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,8.875,6.500,40.87,37.35,3.52,3.75,Specular,8.986,8.548,17.533
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,8.875,6.500,40.87,39.80,1.07,3.96,Specular,8.986,8.844,17.830
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,8.875,6.500,40.87,42.19,1.32,6.21,Steering,8.986,9.171,18.156
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,8.875,6.500,44.43,40.60,3.83,3.93,Specular,9.515,8.950,18.465
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,8.875,6.500,44.43,42.96,1.47,3.38,Specular,9.515,9.286,18.801
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,8.875,7.500,38.76,39.37,0.61,35.96,Steering,8.714,8.790,17.504
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,8.875,7.500,38.76,37.83,0.93,32.20,Steering,8.714,8.604,17.318
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,8.875,7.500,38.76,36.53,2.24,28.30,Steering,8.714,8.456,17.170
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,8.875,7.500,38.76,35.52,3.24,24.28,Steering,8.714,8.349,17.063
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,8.875,7.500,38.76,34.89,3.88,20.17,Steering,8.714,8.284,16.998
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,8.875,7.500,38.76,34.67,4.09,16.02,Steering,8.714,8.262,16.977
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,8.875,7.500,38.76,34.89,3.88,11.88,Steering,8.714,8.284,16.998
