TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
1,55,8,2.000,2.080,2.600,10.400,2.080,7.400,6.000,12.875,4.500,22.30,26.02,3.72,4.94,Specular,11.668,12.013,23.681
1,56,8,2.000,2.080,2.600,11.000,2.080,7.400,6.000,12.875,4.500,22.30,28.17,5.86,6.19,Steering,11.668,12.245,23.913
1,57,16,2.000,2.080,2.600,11.600,2.080,7.400,7.000,12.875,5.500,28.17,24.75,3.41,4.83,Specular,12.245,11.887,24.132
1,58,15,2.000,2.080,2.600,12.200,2.080,7.400,7.000,12.875,4.500,26.36,28.88,2.52,4.61,Specular,12.047,12.328,24.376
1,59,15,2.000,2.080,2.600,12.800,2.080,7.400,7.000,12.875,4.500,26.36,30.99,4.64,5.39,Steering,12.047,12.593,24.640
1,60,23,2.000,2.080,2.600,13.400,2.080,7.400,8.000,12.875,5.500,31.69,27.94,3.75,4.92,Specular,12.686,12.219,24.905
1,61,3,2.000,2.080,2.600,2.000,2.080,9.800,5.000,12.875,6.500,24.50,22.45,2.06,29.67,Steering,11.863,11.680,23.543
1,62,3,2.000,2.080,2.600,2.600,2.080,9.800,5.000,12.875,6.500,24.50,20.71,3.80,26.80,Steering,11.863,11.540,23.404
1,63,3,2.000,2.080,2.600,3.200,2.080,9.800,5.000,12.875,6.500,24.50,19.20,5.30,23.88,Steering,11.863,11.431,23.294
1,64,3,2.000,2.080,2.600,3.800,2.080,9.800,5.000,12.875,6.500,24.50,18.02,6.48,20.91,Steering,11.863,11.352,23.215
1,65,3,2.000,2.080,2.600,4.400,2.080,9.800,5.000,12.875,6.500,24.50,17.26,7.24,17.92,Steering,11.863,11.304,23.168
1,66,3,2.000,2.080,2.600,5.000,2.080,9.800,5.000,12.875,6.500,24.50,17.00,7.51,14.92,Steering,11.863,11.288,23.152
1,67,3,2.000,2.080,2.600,5.600,2.080,9.800,5.000,12.875,6.500,24.50,17.26,7.24,11.94,Steering,11.863,11.304,23.168
1,68,3,2.000,2.080,2.600,6.200,2.080,9.800,5.000,12.875,6.500,24.50,18.02,6.48,9.03,Steering,11.863,11.352,23.215
1,69,3,2.000,2.080,2.600,6.800,2.080,9.800,5.000,12.875,6.500,24.50,19.20,5.30,6.25,Steering,11.863,11.431,23.294
1,70,3,2.000,2.080,2.600,7.400,2.080,9.800,5.000,12.875,6.500,24.50,20.71,3.80,3.84,Specular,11.863,11.540,23.404
1,71,3,2.000,2.080,2.600,8.000,2.080,9.800,5.000,12.875,6.500,24.50,22.45,2.06,2.78,Specular,11.863,11.680,23.543
1,72,3,2.000,2.080,2.600,8.600,2.080,9.800,5.000,12.875,6.500,24.50,24.34,0.16,4.10,Specular,11.863,11.848,23.712
1,73,10,2.000,2.080,2.600,9.200,2.080,9.800,6.000,12.875,6.500,27.36,23.07,4.30,4.35,Specular,12.155,11.733,23.888
1,74,10,2.000,2.080,2.600,9.800,2.080,9.800,6.000,12.875,6.500,27.36,25.00,2.37,2.78,Specular,12.155,11.911,24.066
1,75,10,2.000,2.080,2.600,10.400,2.080,9.800,6.000,12.875,6.500,27.36,27.00,0.36,3.40,Specular,12.155,12.115,24.270
1,76,17,2.000,2.080,2.600,11.000,2.080,9.800,7.000,12.875,6.500,30.43,25.66,4.77,4.83,Specular,12.520,11.976,24.496
1,77,17,2.000,2.080,2.600,11.600,2.080,9.800,7.000,12.875,6.500,30.43,27.67,2.76,2.97,Specular,12.520,12.189,24.709
1,78,17,2.000,2.080,2.600,12.200,2.080,9.800,7.000,12.875,6.500,30.43,29.71,0.73,2.87,Specular,12.520,12.428,24.948
1,79,17,2.000,2.080,2.600,12.800,2.080,9.800,7.000,12.875,6.500,30.43,31.72,1.29,4.48,Specular,12.520,12.691,25.211
1,80,24,2.000,2.080,2.600,13.400,2.080,9.800,8.000,12.875,6.500,33.54,30.38,3.16,3.27,Specular,12.952,12.513,25.465
1,81,4,2.000,2.080,2.600,2.000,2.080,12.200,5.000,12.875,7.500,28.02,27.32,0.71,28.51,Steering,12.229,12.150,24.379
1,82,4,2.000,2.080,2.600,2.600,2.080,12.200,5.000,12.875,7.500,28.02,26.05,1.97,25.74,Steering,12.229,12.016,24.245
1,83,4,2.000,2.080,2.600,3.200,2.080,12.200,5.000,12.875,7.500,28.02,25.00,3.03,22.91,Steering,12.229,11.911,24.139
1,84,4,2.000,2.080,2.600,3.800,2.080,12.200,5.000,12.875,7.500,28.02,24.20,3.83,20.04,Steering,12.229,11.835,24.064
1,85,4,2.000,2.080,2.600,4.400,2.080,12.200,5.000,12.875,7.500,28.02,23.70,4.33,17.14,Steering,12.229,11.789,24.018
1,86,4,2.000,2.080,2.600,5.000,2.080,12.200,5.000,12.875,7.500,28.02,23.53,4.50,14.23,Steering,12.229,11.774,24.003
1,87,4,2.000,2.080,2.600,5.600,2.080,12.200,5.000,12.875,7.500,28.02,23.70,4.33,11.32,Steering,12.229,11.789,24.018
1,88,4,2.000,2.080,2.600,6.200,2.080,12.200,5.000,12.875,7.500,28.02,24.20,3.83,8.43,Steering,12.229,11.835,24.064
1,89,4,2.000,2.080,2.600,6.800,2.080,12.200,5.000,12.875,7.500,28.02,25.00,3.03,5.58,Steering,12.229,11.911,24.139
1,90,4,2.000,2.080,2.600,7.400,2.080,12.200,5.000,12.875,7.500,28.02,26.05,1.97,2.82,Specular,12.229,12.016,24.245
1,91,4,2.000,2.080,2.600,8.000,2.080,12.200,5.000,12.875,7.500,28.02,27.32,0.71,0.86,Specular,12.229,12.150,24.379
1,92,4,2.000,2.080,2.600,8.600,2.080,12.200,5.000,12.875,7.500,28.02,28.74,0.72,2.93,Specular,12.229,12.312,24.541
1,93,11,2.000,2.080,2.600,9.200,2.080,12.200,6.000,12.875,7.500,30.37,27.78,2.59,3.54,Specular,12.512,12.201,24.713
1,94,11,2.000,2.080,2.600,9.800,2.080,12.200,6.000,12.875,7.500,30.37,29.24,1.12,1.13,Specular,12.512,12.372,24.884
1,95,11,2.000,2.080,2.600,10.400,2.080,12.200,6.000,12.875,7.500,30.37,30.81,0.44,2.03,Specular,12.512,12.569,25.081
1,96,18,2.000,2.080,2.600,11.000,2.080,12.200,7.000,12.875,7.500,32.96,29.76,3.21,4.19,Specular,12.866,12.435,25.301
1,97,18,2.000,2.080,2.600,11.600,2.080,12.200,7.000,12.875,7.500,32.96,31.35,1.61,1.73,Specular,12.866,12.640,25.507
1,98,18,2.000,2.080,2.600,12.200,2.080,12.200,7.000,12.875,7.500,32.96,33.00,0.03,1.26,Specular,12.866,12.871,25.737
1,99,18,2.000,2.080,2.600,12.800,2.080,12.200,7.000,12.875,7.500,32.96,34.67,1.70,3.45,Specular,12.866,13.125,25.991
1,100,25,2.000,2.080,2.600,13.400,2.080,12.200,8.000,12.875,7.500,35.66,33.55,2.11,2.35,Specular,13.287,12.953,26.240
2,1,1,2.600,2.080,2.600,2.000,2.080,2.600,5.000,12.875,4.500,15.83,18.21,2.38,33.99,Steering,11.221,11.364,22.585
2,3,1,2.600,2.080,2.600,3.200,2.080,2.600,5.000,12.875,4.500,15.83,13.63,2.20,29.38,Steering,11.221,11.108,22.328
2,4,1,2.600,2.080,2.600,3.800,2.080,2.600,5.000,12.875,4.500,15.83,11.76,4.07,27.20,Steering,11.221,11.026,22.247
2,5,1,2.600,2.080,2.600,4.400,2.080,2.600,5.000,12.875,4.500,15.83,10.46,5.37,25.16,Steering,11.221,10.977,22.198
2,6,1,2.600,2.080,2.600,5.000,2.080,2.600,5.000,12.875,4.500,15.83,9.98,5.85,23.34,Steering,11.221,10.961,22.182
2,7,1,2.600,2.080,2.600,5.600,2.080,2.600,5.000,12.875,4.500,15.83,10.46,5.37,21.80,Steering,11.221,10.977,22.198
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,12.875,4.500,15.83,11.76,4.07,20.61,Steering,11.221,11.026,22.247
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,12.875,4.500,15.83,13.63,2.20,19.83,Steering,11.221,11.108,22.328
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,12.875,4.500,15.83,15.83,0.00,19.50,Steering,11.221,11.221,22.441
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,12.875,4.500,15.83,18.21,2.38,19.60,Steering,11.221,11.364,22.585
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,12.875,4.500,19.84,16.61,3.23,19.64,Steering,11.476,11.265,22.741
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,12.875,4.500,19.84,19.02,0.82,19.13,Steering,11.476,11.419,22.895
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,12.875,4.500,19.84,21.48,1.64,19.05,Steering,11.476,11.601,23.077
2,15,8,2.600,2.080,2.600,10.400,2.080,2.600,6.000,12.875,4.500,19.84,23.94,4.10,19.36,Steering,11.476,11.811,23.287
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,12.875,4.500,23.94,22.30,1.64,18.72,Steering,11.811,11.668,23.479
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,12.875,4.500,23.94,24.75,0.81,18.48,Steering,11.811,11.887,23.698
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,12.875,4.500,23.94,27.15,3.21,18.61,Steering,11.811,12.132,23.943
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,12.875,4.500,27.94,25.56,2.38,18.27,Steering,12.219,11.966,24.185
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,12.875,4.500,27.94,27.94,0.00,17.89,Steering,12.219,12.219,24.438
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,12.875,4.500,15.83,15.73,0.10,28.79,Steering,11.221,11.215,22.436
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,12.875,4.500,15.83,12.79,3.04,25.91,Steering,11.221,11.070,22.290
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,12.875,4.500,15.83,9.82,6.01,22.99,Steering,11.221,10.955,22.176
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,12.875,4.500,15.83,6.87,8.96,20.06,Steering,11.221,10.873,22.094
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,12.875,4.500,15.83,4.14,11.69,17.15,Steering,11.221,10.823,22.044
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,12.875,4.500,15.83,2.65,13.18,14.33,Steering,11.221,10.807,22.027
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,12.875,4.500,15.83,4.14,11.69,11.69,Steering,11.221,10.823,22.044
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,12.875,4.500,15.83,6.87,8.96,9.40,Steering,11.221,10.873,22.094
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,12.875,4.500,15.83,9.82,6.01,7.76,Steering,11.221,10.955,22.176
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,12.875,4.500,15.83,12.79,3.04,7.16,Steering,11.221,11.070,22.290
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,12.875,4.500,15.83,15.73,0.10,7.79,Steering,11.221,11.215,22.436
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,12.875,4.500,19.84,13.78,6.06,7.98,Steering,11.476,11.115,22.591
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,12.875,4.500,19.84,16.70,3.14,7.05,Steering,11.476,11.270,22.747
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,12.875,4.500,19.84,19.55,0.29,7.28,Steering,11.476,11.455,22.931
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,12.875,4.500,23.94,17.66,6.28,8.19,Steering,11.811,11.329,23.140
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,12.875,4.500,23.94,20.48,3.46,7.01,Steering,11.811,11.523,23.334
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,12.875,4.500,23.94,23.20,0.74,6.88,Steering,11.811,11.745,23.556
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,12.875,4.500,23.94,25.82,1.88,7.72,Steering,11.811,11.993,23.804
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,12.875,4.500,27.94,24.09,3.85,7.02,Steering,12.219,11.825,24.044
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,12.875,4.500,27.94,26.67,1.26,6.57,Steering,12.219,12.081,24.300
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,12.875,4.500,15.83,21.13,5.30,27.83,Steering,11.221,11.573,22.794
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,12.875,4.500,15.83,19.22,3.39,24.98,Steering,11.221,11.433,22.653
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,12.875,5.500,19.22,13.63,5.60,22.02,Steering,11.433,11.108,22.540
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,12.875,5.500,19.22,11.76,7.46,19.04,Steering,11.433,11.026,22.459
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,12.875,5.500,19.22,10.46,8.77,16.06,Steering,11.433,10.977,22.410
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,12.875,5.500,19.22,9.98,9.24,13.12,Steering,11.433,10.961,22.393
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,12.875,5.500,19.22,10.46,8.77,10.28,Steering,11.433,10.977,22.410
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,12.875,5.500,19.22,11.76,7.46,7.70,Steering,11.433,11.026,22.459
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,12.875,5.500,19.22,13.63,5.60,5.70,Steering,11.433,11.108,22.540
2,50,2,2.600,2.080,2.600,7.400,2.080,7.400,5.000,12.875,5.500,19.22,15.83,3.39,4.95,Specular,11.433,11.221,22.653
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,12.875,4.500,15.83,21.13,5.30,5.59,Steering,11.221,11.573,22.794
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,12.875,5.500,22.49,16.61,5.88,6.05,Steering,11.683,11.265,22.948
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,12.875,5.500,22.49,19.02,3.47,4.89,Specular,11.683,11.419,23.102
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,12.875,4.500,19.84,23.88,4.04,5.05,Steering,11.476,11.806,23.282
2,55,8,2.600,2.080,2.600,10.400,2.080,7.400,6.000,12.875,4.500,19.84,26.02,6.18,6.39,Steering,11.476,12.013,23.489
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,12.875,5.500,26.02,22.30,3.72,4.94,Specular,12.013,11.668,23.681
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,12.875,4.500,23.94,26.74,2.80,4.71,Specular,11.811,12.087,23.898
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,12.875,4.500,23.94,28.88,4.94,5.57,Steering,11.811,12.328,24.139
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,12.875,5.500,29.59,25.56,4.03,5.06,Steering,12.414,11.966,24.380
2,60,22,2.600,2.080,2.600,13.400,2.080,7.400,8.000,12.875,4.500,27.94,29.59,1.65,4.56,Specular,12.219,12.414,24.633
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,12.875,6.500,22.99,22.45,0.54,26.84,Steering,11.726,11.680,23.406
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,12.875,6.500,22.99,20.71,2.28,23.98,Steering,11.726,11.540,23.267
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,12.875,6.500,22.99,19.20,3.79,21.06,Steering,11.726,11.431,23.157
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,12.875,6.500,22.99,18.02,4.97,18.10,Steering,11.726,11.352,23.078
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,12.875,6.500,22.99,17.26,5.73,15.12,Steering,11.726,11.304,23.030
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,12.875,6.500,22.99,17.00,5.99,12.15,Steering,11.726,11.288,23.014
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,12.875,6.500,22.99,17.26,5.73,9.22,Steering,11.726,11.304,23.030
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,12.875,6.500,22.99,18.02,4.97,6.40,Steering,11.726,11.352,23.078
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,12.875,6.500,22.99,19.20,3.79,3.94,Specular,11.726,11.431,23.157
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,12.875,6.500,22.99,20.71,2.28,2.81,Specular,11.726,11.540,23.267
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,12.875,6.500,22.99,22.45,0.54,4.15,Specular,11.726,11.680,23.406
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,12.875,6.500,25.61,21.26,4.34,4.49,Specular,11.971,11.584,23.555
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,12.875,6.500,25.61,23.07,2.54,2.83,Specular,11.971,11.733,23.704
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,12.875,6.500,25.61,25.00,0.61,3.45,Specular,11.971,11.911,23.881
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,12.875,6.500,28.58,23.70,4.88,5.01,Steering,12.292,11.789,24.081
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,12.875,6.500,28.58,25.66,2.92,3.06,Specular,12.292,11.976,24.268
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,12.875,6.500,28.58,27.67,0.90,2.92,Specular,12.292,12.189,24.482
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,12.875,6.500,28.58,29.71,1.13,4.59,Specular,12.292,12.428,24.721
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,12.875,6.500,31.68,28.35,3.33,3.39,Specular,12.685,12.266,24.951
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,12.875,6.500,31.68,30.38,1.30,2.62,Specular,12.685,12.513,25.198
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,12.875,7.500,26.81,27.32,0.50,25.75,Steering,12.096,12.150,24.246
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,12.875,7.500,26.81,26.05,0.76,22.98,Steering,12.096,12.016,24.111
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,12.875,7.500,26.81,25.00,1.82,20.16,Steering,12.096,11.911,24.006
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,12.875,7.500,26.81,24.20,2.62,17.29,Steering,12.096,11.835,23.930
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,12.875,7.500,26.81,23.70,3.12,14.39,Steering,12.096,11.789,23.885
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,12.875,7.500,26.81,23.53,3.29,11.48,Steering,12.096,11.774,23.869
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,12.875,7.500,26.81,23.70,3.12,8.57,Steering,12.096,11.789,23.885
