TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
1,54,9,2.000,2.080,2.600,9.800,2.080,7.400,6.000,10.875,5.500,29.33,25.78,3.54,5.59,Steering,10.088,9.767,19.855
1,55,8,2.000,2.080,2.600,10.400,2.080,7.400,6.000,10.875,4.500,26.73,30.93,4.20,5.69,Steering,9.847,10.253,20.100
1,56,8,2.000,2.080,2.600,11.000,2.080,7.400,6.000,10.875,4.500,26.73,33.31,6.59,6.99,Steering,9.847,10.524,20.371
1,57,16,2.000,2.080,2.600,11.600,2.080,7.400,7.000,10.875,5.500,33.31,29.50,3.81,5.51,Steering,10.524,10.106,20.630
1,58,15,2.000,2.080,2.600,12.200,2.080,7.400,7.000,10.875,4.500,31.31,34.10,2.79,5.29,Steering,10.294,10.621,20.915
1,59,15,2.000,2.080,2.600,12.800,2.080,7.400,7.000,10.875,4.500,31.31,36.40,5.09,6.02,Steering,10.294,10.927,21.221
1,60,23,2.000,2.080,2.600,13.400,2.080,7.400,8.000,10.875,5.500,37.15,33.06,4.09,5.50,Steering,11.035,10.494,21.528
1,61,3,2.000,2.080,2.600,2.000,2.080,9.800,5.000,10.875,6.500,29.22,26.89,2.34,35.18,Steering,10.078,9.861,19.939
1,62,3,2.000,2.080,2.600,2.600,2.080,9.800,5.000,10.875,6.500,29.22,24.89,4.34,31.82,Steering,10.078,9.695,19.773
1,63,3,2.000,2.080,2.600,3.200,2.080,9.800,5.000,10.875,6.500,29.22,23.14,6.08,28.36,Steering,10.078,9.565,19.642
1,64,3,2.000,2.080,2.600,3.800,2.080,9.800,5.000,10.875,6.500,29.22,21.76,7.46,24.82,Steering,10.078,9.470,19.548
1,65,3,2.000,2.080,2.600,4.400,2.080,9.800,5.000,10.875,6.500,29.22,20.88,8.35,21.23,Steering,10.078,9.413,19.491
1,66,3,2.000,2.080,2.600,5.000,2.080,9.800,5.000,10.875,6.500,29.22,20.57,8.66,17.63,Steering,10.078,9.394,19.472
1,67,3,2.000,2.080,2.600,5.600,2.080,9.800,5.000,10.875,6.500,29.22,20.88,8.35,14.05,Steering,10.078,9.413,19.491
1,68,3,2.000,2.080,2.600,6.200,2.080,9.800,5.000,10.875,6.500,29.22,21.76,7.46,10.56,Steering,10.078,9.470,19.548
1,69,3,2.000,2.080,2.600,6.800,2.080,9.800,5.000,10.875,6.500,29.22,23.14,6.08,7.24,Steering,10.078,9.565,19.642
1,70,3,2.000,2.080,2.600,7.400,2.080,9.800,5.000,10.875,6.500,29.22,24.89,4.34,4.39,Specular,10.078,9.695,19.773
1,71,3,2.000,2.080,2.600,8.000,2.080,9.800,5.000,10.875,6.500,29.22,26.89,2.34,3.22,Specular,10.078,9.861,19.939
1,72,3,2.000,2.080,2.600,8.600,2.080,9.800,5.000,10.875,6.500,29.22,29.04,0.18,4.83,Specular,10.078,10.060,20.138
1,73,10,2.000,2.080,2.600,9.200,2.080,9.800,6.000,10.875,6.500,32.42,27.59,4.83,4.90,Specular,10.419,9.924,20.343
1,74,10,2.000,2.080,2.600,9.800,2.080,9.800,6.000,10.875,6.500,32.42,29.78,2.64,3.15,Specular,10.419,10.133,20.553
1,75,10,2.000,2.080,2.600,10.400,2.080,9.800,6.000,10.875,6.500,32.42,32.02,0.40,3.97,Specular,10.419,10.373,20.792
1,76,17,2.000,2.080,2.600,11.000,2.080,9.800,7.000,10.875,6.500,35.79,30.52,5.27,5.34,Steering,10.843,10.210,21.053
1,77,17,2.000,2.080,2.600,11.600,2.080,9.800,7.000,10.875,6.500,35.79,32.77,3.02,3.29,Specular,10.843,10.460,21.302
1,78,17,2.000,2.080,2.600,12.200,2.080,9.800,7.000,10.875,6.500,35.79,35.00,0.79,3.31,Specular,10.843,10.737,21.580
1,79,17,2.000,2.080,2.600,12.800,2.080,9.800,7.000,10.875,6.500,35.79,37.19,1.40,5.14,Steering,10.843,11.040,21.883
1,80,24,2.000,2.080,2.600,13.400,2.080,9.800,8.000,10.875,6.500,39.13,35.74,3.40,3.53,Specular,11.339,10.835,22.174
1,81,4,2.000,2.080,2.600,2.000,2.080,12.200,5.000,10.875,7.500,33.16,32.37,0.78,33.35,Steering,10.505,10.414,20.919
1,82,4,2.000,2.080,2.600,2.600,2.080,12.200,5.000,10.875,7.500,33.16,30.97,2.19,30.14,Steering,10.505,10.257,20.762
1,83,4,2.000,2.080,2.600,3.200,2.080,12.200,5.000,10.875,7.500,33.16,29.78,3.37,26.84,Steering,10.505,10.133,20.639
1,84,4,2.000,2.080,2.600,3.800,2.080,12.200,5.000,10.875,7.500,33.16,28.88,4.28,23.48,Steering,10.505,10.044,20.549
1,85,4,2.000,2.080,2.600,4.400,2.080,12.200,5.000,10.875,7.500,33.16,28.31,4.84,20.06,Steering,10.505,9.990,20.495
1,86,4,2.000,2.080,2.600,5.000,2.080,12.200,5.000,10.875,7.500,33.16,28.12,5.04,16.62,Steering,10.505,9.972,20.477
1,87,4,2.000,2.080,2.600,5.600,2.080,12.200,5.000,10.875,7.500,33.16,28.31,4.84,13.19,Steering,10.505,9.990,20.495
1,88,4,2.000,2.080,2.600,6.200,2.080,12.200,5.000,10.875,7.500,33.16,28.88,4.28,9.78,Steering,10.505,10.044,20.549
1,89,4,2.000,2.080,2.600,6.800,2.080,12.200,5.000,10.875,7.500,33.16,29.78,3.37,6.44,Steering,10.505,10.133,20.639
1,90,4,2.000,2.080,2.600,7.400,2.080,12.200,5.000,10.875,7.500,33.16,30.97,2.19,3.21,Specular,10.505,10.257,20.762
1,91,4,2.000,2.080,2.600,8.000,2.080,12.200,5.000,10.875,7.500,33.16,32.37,0.78,0.97,Specular,10.505,10.414,20.919
1,92,4,2.000,2.080,2.600,8.600,2.080,12.200,5.000,10.875,7.500,33.16,33.95,0.79,3.39,Specular,10.505,10.602,21.107
1,93,11,2.000,2.080,2.600,9.200,2.080,12.200,6.000,10.875,7.500,35.72,32.88,2.84,3.99,Specular,10.833,10.473,21.306
1,94,11,2.000,2.080,2.600,9.800,2.080,12.200,6.000,10.875,7.500,35.72,34.50,1.23,1.24,Specular,10.833,10.672,21.505
1,95,11,2.000,2.080,2.600,10.400,2.080,12.200,6.000,10.875,7.500,35.72,36.21,0.48,2.33,Specular,10.833,10.900,21.733
1,96,18,2.000,2.080,2.600,11.000,2.080,12.200,7.000,10.875,7.500,38.52,35.06,3.46,4.64,Specular,11.241,10.744,21.985
1,97,18,2.000,2.080,2.600,11.600,2.080,12.200,7.000,10.875,7.500,38.52,36.79,1.73,1.88,Specular,11.241,10.982,22.223
1,98,18,2.000,2.080,2.600,12.200,2.080,12.200,7.000,10.875,7.500,38.52,38.55,0.03,1.44,Specular,11.241,11.246,22.488
1,99,18,2.000,2.080,2.600,12.800,2.080,12.200,7.000,10.875,7.500,38.52,40.32,1.81,3.88,Specular,11.241,11.536,22.777
1,100,25,2.000,2.080,2.600,13.400,2.080,12.200,8.000,10.875,7.500,41.37,39.14,2.23,2.51,Specular,11.720,11.340,23.060
2,1,1,2.600,2.080,2.600,2.000,2.080,2.600,5.000,10.875,4.500,19.19,21.99,2.80,41.12,Steering,9.312,9.485,18.797
2,3,1,2.600,2.080,2.600,3.200,2.080,2.600,5.000,10.875,4.500,19.19,16.57,2.62,35.67,Steering,9.312,9.176,18.489
2,4,1,2.600,2.080,2.600,3.800,2.080,2.600,5.000,10.875,4.500,19.19,14.33,4.86,33.04,Steering,9.312,9.078,18.390
2,5,1,2.600,2.080,2.600,4.400,2.080,2.600,5.000,10.875,4.500,19.19,12.76,6.43,30.58,Steering,9.312,9.018,18.330
2,6,1,2.600,2.080,2.600,5.000,2.080,2.600,5.000,10.875,4.500,19.19,12.19,7.00,28.35,Steering,9.312,8.998,18.310
2,7,1,2.600,2.080,2.600,5.600,2.080,2.600,5.000,10.875,4.500,19.19,12.76,6.43,26.46,Steering,9.312,9.018,18.330
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,10.875,4.500,19.19,14.33,4.86,24.99,Steering,9.312,9.078,18.390
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,10.875,4.500,19.19,16.57,2.62,24.00,Steering,9.312,9.176,18.489
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,10.875,4.500,19.19,19.19,0.00,23.55,Steering,9.312,9.312,18.625
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,10.875,4.500,19.19,21.99,2.80,23.60,Steering,9.312,9.485,18.797
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,10.875,4.500,23.89,20.11,3.78,23.56,Steering,9.619,9.366,18.985
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,10.875,4.500,23.89,22.94,0.95,22.90,Steering,9.619,9.550,19.169
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,10.875,4.500,23.89,25.78,1.90,22.72,Steering,9.619,9.767,19.386
2,15,8,2.600,2.080,2.600,10.400,2.080,2.600,6.000,10.875,4.500,23.89,28.59,4.70,22.97,Steering,9.619,10.016,19.635
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,10.875,4.500,28.59,26.73,1.86,22.16,Steering,10.016,9.847,19.863
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,10.875,4.500,28.59,29.50,0.92,21.80,Steering,10.016,10.106,20.122
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,10.875,4.500,28.59,32.19,3.60,21.84,Steering,10.016,10.392,20.408
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,10.875,4.500,33.06,30.41,2.65,21.37,Steering,10.494,10.198,20.692
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,10.875,4.500,33.06,33.06,0.00,20.86,Steering,10.494,10.494,20.988
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,10.875,4.500,19.19,19.08,0.11,34.87,Steering,9.312,9.306,18.618
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,10.875,4.500,19.19,15.58,3.61,31.44,Steering,9.312,9.130,18.443
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,10.875,4.500,19.19,11.99,7.20,27.92,Steering,9.312,8.991,18.304
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,10.875,4.500,19.19,8.41,10.78,24.36,Steering,9.312,8.891,18.203
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,10.875,4.500,19.19,5.07,14.12,20.81,Steering,9.312,8.830,18.142
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,10.875,4.500,19.19,3.25,15.94,17.35,Steering,9.312,8.809,18.122
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,10.875,4.500,19.19,5.07,14.12,14.12,Steering,9.312,8.830,18.142
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,10.875,4.500,19.19,8.41,10.78,11.32,Steering,9.312,8.891,18.203
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,10.875,4.500,19.19,11.99,7.20,9.33,Steering,9.312,8.991,18.304
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,10.875,4.500,19.19,15.58,3.61,8.63,Steering,9.312,9.130,18.443
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,10.875,4.500,19.19,19.08,0.11,9.38,Steering,9.312,9.306,18.618
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,10.875,4.500,23.89,16.75,7.13,9.48,Steering,9.619,9.185,18.804
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,10.875,4.500,23.89,20.22,3.67,8.41,Steering,9.619,9.372,18.991
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,10.875,4.500,23.89,23.55,0.34,8.69,Steering,9.619,9.594,19.213
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,10.875,4.500,28.59,21.34,7.24,9.57,Steering,10.016,9.443,19.459
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,10.875,4.500,28.59,24.62,3.96,8.25,Steering,10.016,9.675,19.691
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,10.875,4.500,28.59,27.75,0.84,8.12,Steering,10.016,9.938,19.954
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,10.875,4.500,28.59,30.71,2.12,9.06,Steering,10.016,10.229,20.246
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,10.875,4.500,33.06,28.75,4.31,8.11,Steering,10.494,10.032,20.526
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,10.875,4.500,33.06,31.66,1.40,7.66,Steering,10.494,10.333,20.826
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,10.875,4.500,19.19,25.38,6.19,33.42,Steering,9.312,9.735,19.047
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,10.875,4.500,19.19,23.17,3.98,30.07,Steering,9.312,9.567,18.879
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,10.875,5.500,23.17,16.57,6.60,26.53,Steering,9.567,9.176,18.743
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,10.875,5.500,23.17,14.33,8.84,22.93,Steering,9.567,9.078,18.644
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,10.875,5.500,23.17,12.76,10.41,19.30,Steering,9.567,9.018,18.585
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,10.875,5.500,23.17,12.19,10.98,15.72,Steering,9.567,8.998,18.565
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,10.875,5.500,23.17,12.76,10.41,12.27,Steering,9.567,9.018,18.585
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,10.875,5.500,23.17,14.33,8.84,9.13,Steering,9.567,9.078,18.644
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,10.875,5.500,23.17,16.57,6.60,6.72,Steering,9.567,9.176,18.743
2,50,1,2.600,2.080,2.600,7.400,2.080,7.400,5.000,10.875,4.500,19.19,23.17,3.98,5.87,Steering,9.312,9.567,18.879
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,10.875,4.500,19.19,25.38,6.19,6.55,Steering,9.312,9.735,19.047
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,10.875,5.500,26.94,20.11,6.83,7.03,Steering,9.865,9.366,19.231
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,10.875,5.500,26.94,22.94,4.00,5.73,Steering,9.865,9.550,19.415
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,10.875,4.500,23.89,28.52,4.64,5.86,Steering,9.619,10.010,19.629
2,55,16,2.600,2.080,2.600,10.400,2.080,7.400,7.000,10.875,5.500,30.93,23.89,7.04,7.30,Steering,10.253,9.619,19.872
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,10.875,5.500,30.93,26.73,4.20,5.69,Steering,10.253,9.847,20.100
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,10.875,4.500,28.59,31.73,3.14,5.45,Steering,10.016,10.340,20.356
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,10.875,4.500,28.59,34.10,5.51,6.27,Steering,10.016,10.621,20.637
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,10.875,5.500,34.87,30.41,4.46,5.72,Steering,10.720,10.198,20.918
2,60,22,2.600,2.080,2.600,13.400,2.080,7.400,8.000,10.875,4.500,33.06,34.87,1.81,5.26,Steering,10.494,10.720,21.214
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,10.875,6.500,27.50,26.89,0.62,31.89,Steering,9.916,9.861,19.777
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,10.875,6.500,27.50,24.89,2.62,28.53,Steering,9.916,9.695,19.611
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,10.875,6.500,27.50,23.14,4.36,25.08,Steering,9.916,9.565,19.480
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,10.875,6.500,27.50,21.76,5.74,21.54,Steering,9.916,9.470,19.386
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,10.875,6.500,27.50,20.88,6.63,17.97,Steering,9.916,9.413,19.329
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,10.875,6.500,27.50,20.57,6.94,14.39,Steering,9.916,9.394,19.309
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,10.875,6.500,27.50,20.88,6.63,10.87,Steering,9.916,9.413,19.329
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,10.875,6.500,27.50,21.76,5.74,7.49,Steering,9.916,9.470,19.386
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,10.875,6.500,27.50,23.14,4.36,4.55,Specular,9.916,9.565,19.480
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,10.875,6.500,27.50,24.89,2.62,3.26,Specular,9.916,9.695,19.611
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,10.875,6.500,27.50,26.89,0.62,4.91,Specular,9.916,9.861,19.777
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,10.875,6.500,30.47,25.53,4.93,5.11,Steering,10.204,9.747,19.951
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,10.875,6.500,30.47,27.59,2.87,3.23,Specular,10.204,9.924,20.128
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,10.875,6.500,30.47,29.78,0.69,4.04,Specular,10.204,10.133,20.337
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,10.875,6.500,33.76,28.31,5.45,5.61,Steering,10.579,9.990,20.569
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,10.875,6.500,33.76,30.52,3.24,3.41,Specular,10.579,10.210,20.789
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,10.875,6.500,33.76,32.77,0.99,3.38,Specular,10.579,10.460,21.039
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,10.875,6.500,33.76,35.00,1.24,5.31,Steering,10.579,10.737,21.316
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,10.875,6.500,37.14,33.52,3.62,3.70,Specular,11.033,10.549,21.582
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,10.875,6.500,37.14,35.74,1.40,2.97,Specular,11.033,10.835,21.868
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,10.875,7.500,31.81,32.37,0.56,30.17,Steering,10.350,10.414,20.764
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,10.875,7.500,31.81,30.97,0.85,26.96,Steering,10.350,10.257,20.607
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,10.875,7.500,31.81,29.78,2.03,23.66,Steering,10.350,10.133,20.483
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,10.875,7.500,31.81,28.88,2.94,20.29,Steering,10.350,10.044,20.394
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,10.875,7.500,31.81,28.31,3.50,16.88,Steering,10.350,9.990,20.340
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,10.875,7.500,31.81,28.12,3.69,13.44,Steering,10.350,9.972,20.322
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,10.875,7.500,31.81,28.31,3.50,10.01,Steering,10.350,9.990,20.340
