TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
1,46,2,2.000,2.080,2.600,5.000,2.080,7.400,5.000,11.875,5.500,23.07,10.98,12.10,17.25,Steering,10.647,9.978,20.624
1,47,2,2.000,2.080,2.600,5.600,2.080,7.400,5.000,11.875,5.500,23.07,11.50,11.58,14.02,Steering,10.647,9.996,20.642
1,48,2,2.000,2.080,2.600,6.200,2.080,7.400,5.000,11.875,5.500,23.07,12.92,10.15,10.93,Steering,10.647,10.049,20.696
1,49,2,2.000,2.080,2.600,6.800,2.080,7.400,5.000,11.875,5.500,23.07,14.96,8.11,8.15,Steering,10.647,10.139,20.785
1,50,2,2.000,2.080,2.600,7.400,2.080,7.400,5.000,11.875,5.500,23.07,17.35,5.72,6.04,Steering,10.647,10.262,20.909
1,51,1,2.000,2.080,2.600,8.000,2.080,7.400,5.000,11.875,4.500,19.93,23.07,3.15,5.30,Steering,10.419,10.647,21.066
1,52,1,2.000,2.080,2.600,8.600,2.080,7.400,5.000,11.875,4.500,19.93,25.27,5.34,5.89,Steering,10.419,10.831,21.250
1,53,9,2.000,2.080,2.600,9.200,2.080,7.400,6.000,11.875,5.500,26.77,20.80,5.96,6.32,Steering,10.971,10.478,21.449
1,54,9,2.000,2.080,2.600,9.800,2.080,7.400,6.000,11.875,5.500,26.77,23.45,3.32,5.17,Steering,10.971,10.677,21.647
1,55,8,2.000,2.080,2.600,10.400,2.080,7.400,6.000,11.875,4.500,24.33,28.28,3.95,5.30,Steering,10.750,11.123,21.872
1,56,8,2.000,2.080,2.600,11.000,2.080,7.400,6.000,11.875,4.500,24.33,30.55,6.22,6.58,Steering,10.750,11.373,22.123
1,57,16,2.000,2.080,2.600,11.600,2.080,7.400,7.000,11.875,5.500,30.55,26.94,3.61,5.15,Steering,11.373,10.987,22.360
1,58,15,2.000,2.080,2.600,12.200,2.080,7.400,7.000,11.875,4.500,28.64,31.29,2.66,4.94,Specular,11.160,11.463,22.623
1,59,15,2.000,2.080,2.600,12.800,2.080,7.400,7.000,11.875,4.500,28.64,33.51,4.87,5.70,Steering,11.160,11.747,22.907
1,60,23,2.000,2.080,2.600,13.400,2.080,7.400,8.000,11.875,5.500,34.23,30.30,3.93,5.20,Steering,11.847,11.345,23.192
1,61,3,2.000,2.080,2.600,2.000,2.080,9.800,5.000,11.875,6.500,26.67,24.48,2.19,32.21,Steering,10.961,10.763,21.724
1,62,3,2.000,2.080,2.600,2.600,2.080,9.800,5.000,11.875,6.500,26.67,22.62,4.06,29.12,Steering,10.961,10.611,21.572
1,63,3,2.000,2.080,2.600,3.200,2.080,9.800,5.000,11.875,6.500,26.67,21.00,5.68,25.94,Steering,10.961,10.492,21.453
1,64,3,2.000,2.080,2.600,3.800,2.080,9.800,5.000,11.875,6.500,26.67,19.72,6.95,22.71,Steering,10.961,10.405,21.367
1,65,3,2.000,2.080,2.600,4.400,2.080,9.800,5.000,11.875,6.500,26.67,18.90,7.77,19.45,Steering,10.961,10.353,21.315
1,66,3,2.000,2.080,2.600,5.000,2.080,9.800,5.000,11.875,6.500,26.67,18.62,8.05,16.17,Steering,10.961,10.336,21.297
1,67,3,2.000,2.080,2.600,5.600,2.080,9.800,5.000,11.875,6.500,26.67,18.90,7.77,12.92,Steering,10.961,10.353,21.315
1,68,3,2.000,2.080,2.600,6.200,2.080,9.800,5.000,11.875,6.500,26.67,19.72,6.95,9.74,Steering,10.961,10.405,21.367
1,69,3,2.000,2.080,2.600,6.800,2.080,9.800,5.000,11.875,6.500,26.67,21.00,5.68,6.72,Steering,10.961,10.492,21.453
1,70,3,2.000,2.080,2.600,7.400,2.080,9.800,5.000,11.875,6.500,26.67,22.62,4.06,4.11,Specular,10.961,10.611,21.572
1,71,3,2.000,2.080,2.600,8.000,2.080,9.800,5.000,11.875,6.500,26.67,24.48,2.19,2.99,Specular,10.961,10.763,21.724
1,72,3,2.000,2.080,2.600,8.600,2.080,9.800,5.000,11.875,6.500,26.67,26.50,0.17,4.44,Specular,10.961,10.945,21.906
1,73,10,2.000,2.080,2.600,9.200,2.080,9.800,6.000,11.875,6.500,29.70,25.14,4.56,4.62,Specular,11.276,10.820,22.096
1,74,10,2.000,2.080,2.600,9.800,2.080,9.800,6.000,11.875,6.500,29.70,27.20,2.50,2.96,Specular,11.276,11.012,22.289
1,75,10,2.000,2.080,2.600,10.400,2.080,9.800,6.000,11.875,6.500,29.70,29.31,0.38,3.67,Specular,11.276,11.234,22.510
1,76,17,2.000,2.080,2.600,11.000,2.080,9.800,7.000,11.875,6.500,32.92,27.90,5.02,5.08,Steering,11.668,11.083,22.751
1,77,17,2.000,2.080,2.600,11.600,2.080,9.800,7.000,11.875,6.500,32.92,30.03,2.89,3.13,Specular,11.668,11.313,22.982
1,78,17,2.000,2.080,2.600,12.200,2.080,9.800,7.000,11.875,6.500,32.92,32.16,0.76,3.08,Specular,11.668,11.570,23.239
1,79,17,2.000,2.080,2.600,12.800,2.080,9.800,7.000,11.875,6.500,32.92,34.27,1.35,4.79,Specular,11.668,11.852,23.521
1,80,24,2.000,2.080,2.600,13.400,2.080,9.800,8.000,11.875,6.500,36.15,32.87,3.29,3.41,Specular,12.131,11.662,23.792
1,81,4,2.000,2.080,2.600,2.000,2.080,12.200,5.000,11.875,7.500,30.39,29.65,0.74,30.77,Steering,11.356,11.271,22.627
1,82,4,2.000,2.080,2.600,2.600,2.080,12.200,5.000,11.875,7.500,30.39,28.31,2.08,27.79,Steering,11.356,11.126,22.482
1,83,4,2.000,2.080,2.600,3.200,2.080,12.200,5.000,11.875,7.500,30.39,27.20,3.20,24.74,Steering,11.356,11.012,22.368
1,84,4,2.000,2.080,2.600,3.800,2.080,12.200,5.000,11.875,7.500,30.39,26.35,4.05,21.64,Steering,11.356,10.930,22.286
1,85,4,2.000,2.080,2.600,4.400,2.080,12.200,5.000,11.875,7.500,30.39,25.81,4.58,18.50,Steering,11.356,10.881,22.237
1,86,4,2.000,2.080,2.600,5.000,2.080,12.200,5.000,11.875,7.500,30.39,25.63,4.76,15.35,Steering,11.356,10.864,22.220
1,87,4,2.000,2.080,2.600,5.600,2.080,12.200,5.000,11.875,7.500,30.39,25.81,4.58,12.19,Steering,11.356,10.881,22.237
1,88,4,2.000,2.080,2.600,6.200,2.080,12.200,5.000,11.875,7.500,30.39,26.35,4.05,9.06,Steering,11.356,10.930,22.286
1,89,4,2.000,2.080,2.600,6.800,2.080,12.200,5.000,11.875,7.500,30.39,27.20,3.20,5.98,Steering,11.356,11.012,22.368
1,90,4,2.000,2.080,2.600,7.400,2.080,12.200,5.000,11.875,7.500,30.39,28.31,2.08,3.00,Specular,11.356,11.126,22.482
1,91,4,2.000,2.080,2.600,8.000,2.080,12.200,5.000,11.875,7.500,30.39,29.65,0.74,0.92,Specular,11.356,11.271,22.627
1,92,4,2.000,2.080,2.600,8.600,2.080,12.200,5.000,11.875,7.500,30.39,31.15,0.76,3.15,Specular,11.356,11.445,22.801
1,93,11,2.000,2.080,2.600,9.200,2.080,12.200,6.000,11.875,7.500,32.85,30.13,2.72,3.76,Specular,11.660,11.326,22.986
1,94,11,2.000,2.080,2.600,9.800,2.080,12.200,6.000,11.875,7.500,32.85,31.68,1.18,1.19,Specular,11.660,11.510,23.170
1,95,11,2.000,2.080,2.600,10.400,2.080,12.200,6.000,11.875,7.500,32.85,33.32,0.46,2.17,Specular,11.660,11.721,23.381
1,96,18,2.000,2.080,2.600,11.000,2.080,12.200,7.000,11.875,7.500,35.55,32.21,3.34,4.41,Specular,12.040,11.577,23.617
1,97,18,2.000,2.080,2.600,11.600,2.080,12.200,7.000,11.875,7.500,35.55,33.88,1.68,1.81,Specular,12.040,11.798,23.838
1,98,18,2.000,2.080,2.600,12.200,2.080,12.200,7.000,11.875,7.500,35.55,35.59,0.03,1.35,Specular,12.040,12.045,24.084
1,99,18,2.000,2.080,2.600,12.800,2.080,12.200,7.000,11.875,7.500,35.55,37.31,1.76,3.66,Specular,12.040,12.316,24.355
1,100,25,2.000,2.080,2.600,13.400,2.080,12.200,8.000,11.875,7.500,38.34,36.16,2.18,2.43,Specular,12.488,12.132,24.620
2,1,1,2.600,2.080,2.600,2.000,2.080,2.600,5.000,11.875,4.500,17.35,19.93,2.57,37.23,Steering,10.262,10.419,20.681
2,3,1,2.600,2.080,2.600,3.200,2.080,2.600,5.000,11.875,4.500,17.35,14.96,2.39,32.23,Steering,10.262,10.139,20.401
2,4,1,2.600,2.080,2.600,3.800,2.080,2.600,5.000,11.875,4.500,17.35,12.92,4.43,29.84,Steering,10.262,10.049,20.312
2,5,1,2.600,2.080,2.600,4.400,2.080,2.600,5.000,11.875,4.500,17.35,11.50,5.86,27.61,Steering,10.262,9.996,20.258
2,6,1,2.600,2.080,2.600,5.000,2.080,2.600,5.000,11.875,4.500,17.35,10.98,6.38,25.61,Steering,10.262,9.978,20.240
2,7,1,2.600,2.080,2.600,5.600,2.080,2.600,5.000,11.875,4.500,17.35,11.50,5.86,23.91,Steering,10.262,9.996,20.258
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,11.875,4.500,17.35,12.92,4.43,22.60,Steering,10.262,10.049,20.312
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,11.875,4.500,17.35,14.96,2.39,21.73,Steering,10.262,10.139,20.401
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,11.875,4.500,17.35,17.35,0.00,21.34,Steering,10.262,10.262,20.524
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,11.875,4.500,17.35,19.93,2.57,21.42,Steering,10.262,10.419,20.681
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,11.875,4.500,21.68,18.20,3.49,21.43,Steering,10.541,10.311,20.852
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,11.875,4.500,21.68,20.80,0.88,20.86,Steering,10.541,10.478,21.019
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,11.875,4.500,21.68,23.45,1.76,20.74,Steering,10.541,10.677,21.218
2,15,15,2.600,2.080,2.600,10.400,2.080,2.600,7.000,11.875,4.500,26.07,21.68,4.39,21.03,Steering,10.905,10.541,21.446
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,11.875,4.500,26.07,24.33,1.74,20.31,Steering,10.905,10.750,21.654
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,11.875,4.500,26.07,26.94,0.86,20.02,Steering,10.905,10.987,21.892
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,11.875,4.500,26.07,29.48,3.40,20.11,Steering,10.905,11.251,22.156
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,11.875,4.500,30.30,27.79,2.51,19.71,Steering,11.345,11.072,22.417
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,11.875,4.500,30.30,30.30,0.00,19.28,Steering,11.345,11.345,22.690
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,11.875,4.500,17.35,17.25,0.10,31.55,Steering,10.262,10.256,20.518
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,11.875,4.500,17.35,14.05,3.30,28.42,Steering,10.262,10.097,20.359
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,11.875,4.500,17.35,10.80,6.56,25.22,Steering,10.262,9.972,20.234
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,11.875,4.500,17.35,7.56,9.79,22.01,Steering,10.262,9.881,20.143
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,11.875,4.500,17.35,4.56,12.80,18.81,Steering,10.262,9.826,20.088
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,11.875,4.500,17.35,2.92,14.43,15.70,Steering,10.262,9.808,20.070
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,11.875,4.500,17.35,4.56,12.80,12.80,Steering,10.262,9.826,20.088
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,11.875,4.500,17.35,7.56,9.79,10.28,Steering,10.262,9.881,20.143
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,11.875,4.500,17.35,10.80,6.56,8.48,Steering,10.262,9.972,20.234
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,11.875,4.500,17.35,14.05,3.30,7.83,Steering,10.262,10.097,20.359
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,11.875,4.500,17.35,17.25,0.10,8.51,Steering,10.262,10.256,20.518
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,11.875,4.500,21.68,15.13,6.56,8.67,Steering,10.541,10.147,20.688
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,11.875,4.500,21.68,18.30,3.39,7.68,Steering,10.541,10.317,20.858
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,11.875,4.500,21.68,21.37,0.31,7.93,Steering,10.541,10.518,21.059
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,11.875,4.500,26.07,19.33,6.74,8.83,Steering,10.905,10.380,21.285
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,11.875,4.500,26.07,22.37,3.70,7.59,Steering,10.905,10.592,21.497
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,11.875,4.500,26.07,25.29,0.79,7.45,Steering,10.905,10.833,21.738
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,11.875,4.500,26.07,28.07,2.00,8.34,Steering,10.905,11.101,22.006
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,11.875,4.500,30.30,26.23,4.07,7.53,Steering,11.345,10.919,22.264
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,11.875,4.500,30.30,28.97,1.33,7.08,Steering,11.345,11.196,22.541
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,11.875,4.500,17.35,23.07,5.72,30.38,Steering,10.262,10.647,20.909
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,11.875,4.500,17.35,21.02,3.67,27.30,Steering,10.262,10.493,20.756
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,11.875,5.500,21.02,14.96,6.06,24.08,Steering,10.493,10.139,20.632
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,11.875,5.500,21.02,12.92,8.10,20.81,Steering,10.493,10.049,20.543
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,11.875,5.500,21.02,11.50,9.52,17.54,Steering,10.493,9.996,20.489
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,11.875,5.500,21.02,10.98,10.04,14.31,Steering,10.493,9.978,20.471
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,11.875,5.500,21.02,11.50,9.52,11.20,Steering,10.493,9.996,20.489
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,11.875,5.500,21.02,12.92,8.10,8.36,Steering,10.493,10.049,20.543
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,11.875,5.500,21.02,14.96,6.06,6.17,Steering,10.493,10.139,20.632
2,50,1,2.600,2.080,2.600,7.400,2.080,7.400,5.000,11.875,4.500,17.35,21.02,3.67,5.37,Steering,10.262,10.493,20.756
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,11.875,4.500,17.35,23.07,5.72,6.04,Steering,10.262,10.647,20.909
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,11.875,5.500,24.52,18.20,6.32,6.51,Steering,10.766,10.311,21.077
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,11.875,5.500,24.52,20.80,3.72,5.28,Steering,10.766,10.478,21.244
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,11.875,4.500,21.68,26.01,4.33,5.43,Steering,10.541,10.899,21.440
2,55,8,2.600,2.080,2.600,10.400,2.080,7.400,6.000,11.875,4.500,21.68,28.28,6.60,6.83,Steering,10.541,11.123,21.664
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,11.875,5.500,28.28,24.33,3.95,5.30,Steering,11.123,10.750,21.872
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,11.875,4.500,26.07,29.04,2.96,5.06,Steering,10.905,11.203,22.108
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,11.875,4.500,26.07,31.29,5.22,5.91,Steering,10.905,11.463,22.367
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,11.875,5.500,32.04,27.79,4.25,5.38,Steering,11.555,11.072,22.627
2,60,22,2.600,2.080,2.600,13.400,2.080,7.400,8.000,11.875,4.500,30.30,32.04,1.73,4.89,Specular,11.345,11.555,22.900
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,11.875,6.500,25.06,24.48,0.58,29.17,Steering,10.813,10.763,21.575
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,11.875,6.500,25.06,22.62,2.44,26.08,Steering,10.813,10.611,21.424
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,11.875,6.500,25.06,21.00,4.06,22.91,Steering,10.813,10.492,21.304
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,11.875,6.500,25.06,19.72,5.33,19.69,Steering,10.813,10.405,21.218
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,11.875,6.500,25.06,18.90,6.15,16.44,Steering,10.813,10.353,21.166
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,11.875,6.500,25.06,18.62,6.44,13.19,Steering,10.813,10.336,21.149
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,11.875,6.500,25.06,18.90,6.15,9.98,Steering,10.813,10.353,21.166
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,11.875,6.500,25.06,19.72,5.33,6.91,Steering,10.813,10.405,21.218
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,11.875,6.500,25.06,21.00,4.06,4.23,Specular,10.813,10.492,21.304
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,11.875,6.500,25.06,22.62,2.44,3.02,Specular,10.813,10.611,21.424
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,11.875,6.500,25.06,24.48,0.58,4.50,Specular,10.813,10.763,21.575
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,11.875,6.500,27.84,23.22,4.63,4.79,Specular,11.078,10.658,21.736
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,11.875,6.500,27.84,25.14,2.70,3.02,Specular,11.078,10.820,21.898
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,11.875,6.500,27.84,27.20,0.65,3.73,Specular,11.078,11.012,22.090
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,11.875,6.500,30.98,25.81,5.16,5.30,Steering,11.424,10.881,22.305
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,11.875,6.500,30.98,27.90,3.08,3.24,Specular,11.424,11.083,22.507
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,11.875,6.500,30.98,30.03,0.95,3.14,Specular,11.424,11.313,22.738
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,11.875,6.500,30.98,32.16,1.19,4.93,Specular,11.424,11.570,22.995
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,11.875,6.500,34.22,30.74,3.48,3.55,Specular,11.845,11.396,23.241
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,11.875,6.500,34.22,32.87,1.35,2.78,Specular,11.845,11.662,23.507
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,11.875,7.500,29.12,29.65,0.53,27.81,Steering,11.212,11.271,22.483
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,11.875,7.500,29.12,28.31,0.80,24.83,Steering,11.212,11.126,22.338
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,11.875,7.500,29.12,27.20,1.92,21.79,Steering,11.212,11.012,22.224
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,11.875,7.500,29.12,26.35,2.77,18.69,Steering,11.212,10.930,22.142
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,11.875,7.500,29.12,25.81,3.30,15.55,Steering,11.212,10.881,22.093
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,11.875,7.500,29.12,25.63,3.49,12.40,Steering,11.212,10.864,22.076
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,11.875,7.500,29.12,25.81,3.30,9.25,Steering,11.212,10.881,22.093
