TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,9.875,4.500,21.44,16.08,5.36,27.92,Steering,8.374,8.112,16.487
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,9.875,4.500,21.44,18.56,2.88,26.79,Steering,8.374,8.223,16.597
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,9.875,4.500,21.44,21.44,0.00,26.23,Steering,8.374,8.374,16.749
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,9.875,4.500,21.44,24.49,3.05,26.22,Steering,8.374,8.566,16.940
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,9.875,4.500,26.55,22.45,4.10,26.11,Steering,8.714,8.434,17.148
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,9.875,4.500,26.55,25.52,1.03,25.33,Steering,8.714,8.638,17.352
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,9.875,4.500,26.55,28.59,2.04,25.07,Steering,8.714,8.878,17.592
2,15,8,2.600,2.080,2.600,10.400,2.080,2.600,6.000,9.875,4.500,26.55,31.59,5.04,25.26,Steering,8.714,9.151,17.864
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,9.875,4.500,31.58,29.60,1.98,24.33,Steering,9.151,8.965,18.116
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,9.875,4.500,31.58,32.56,0.97,23.86,Steering,9.151,9.248,18.399
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,9.875,4.500,31.58,35.38,3.80,23.83,Steering,9.151,9.561,18.711
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,9.875,4.500,36.29,33.52,2.78,23.26,Steering,9.671,9.349,19.021
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,9.875,4.500,36.29,36.29,0.00,22.66,Steering,9.671,9.671,19.342
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,9.875,4.500,21.44,21.31,0.13,38.93,Steering,8.374,8.367,16.742
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,9.875,4.500,21.44,17.46,3.98,35.15,Steering,8.374,8.171,16.546
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,9.875,4.500,21.44,13.48,7.96,31.24,Steering,8.374,8.016,16.390
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,9.875,4.500,21.44,9.47,11.97,27.26,Steering,8.374,7.903,16.277
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,9.875,4.500,21.44,5.72,15.72,23.26,Steering,8.374,7.834,16.209
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,9.875,4.500,21.44,3.67,17.77,19.37,Steering,8.374,7.811,16.186
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,9.875,4.500,21.44,5.72,15.72,15.72,Steering,8.374,7.834,16.209
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,9.875,4.500,21.44,9.47,11.97,12.58,Steering,8.374,7.903,16.277
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,9.875,4.500,21.44,13.48,7.96,10.37,Steering,8.374,8.016,16.390
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,9.875,4.500,21.44,17.46,3.98,9.61,Steering,8.374,8.171,16.546
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,9.875,4.500,21.44,21.31,0.13,10.44,Steering,8.374,8.367,16.742
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,9.875,4.500,26.55,18.76,7.79,10.42,Steering,8.714,8.232,16.946
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,9.875,4.500,26.55,22.56,3.99,9.28,Steering,8.714,8.441,17.155
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,9.875,4.500,26.55,26.18,0.37,9.60,Steering,8.714,8.686,17.400
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,9.875,4.500,31.58,23.79,7.79,10.40,Steering,9.151,8.519,17.669
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,9.875,4.500,31.58,27.35,4.24,9.00,Steering,9.151,8.776,17.926
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,9.875,4.500,31.58,30.69,0.89,8.89,Steering,9.151,9.065,18.215
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,9.875,4.500,31.58,33.83,2.24,9.88,Steering,9.151,9.384,18.534
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,9.875,4.500,36.29,31.76,4.53,8.76,Steering,9.671,9.168,18.839
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,9.875,4.500,36.29,34.83,1.47,8.31,Steering,9.671,9.496,19.167
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,9.875,4.500,21.44,28.16,6.72,37.08,Steering,8.374,8.841,17.216
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,9.875,4.500,21.44,25.78,4.34,33.41,Steering,8.374,8.656,17.031
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,9.875,5.500,25.78,18.56,7.22,29.50,Steering,8.656,8.223,16.879
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,9.875,5.500,25.78,16.08,9.69,25.48,Steering,8.656,8.112,16.769
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,9.875,5.500,25.78,14.34,11.44,21.43,Steering,8.656,8.046,16.702
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,9.875,5.500,25.78,13.70,12.08,17.40,Steering,8.656,8.023,16.680
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,9.875,5.500,25.78,14.34,11.44,13.53,Steering,8.656,8.046,16.702
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,9.875,5.500,25.78,16.08,9.69,10.02,Steering,8.656,8.112,16.769
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,9.875,5.500,25.78,18.56,7.22,7.36,Steering,8.656,8.223,16.879
2,50,1,2.600,2.080,2.600,7.400,2.080,7.400,5.000,9.875,4.500,21.44,25.78,4.34,6.46,Steering,8.374,8.656,17.031
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,9.875,4.500,21.44,28.16,6.72,7.12,Steering,8.374,8.841,17.216
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,9.875,5.500,29.83,22.45,7.38,7.61,Steering,8.985,8.434,17.419
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,9.875,5.500,29.83,25.52,4.30,6.24,Steering,8.985,8.638,17.623
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,9.875,4.500,26.55,31.52,4.97,6.34,Steering,8.714,9.144,17.858
2,55,8,2.600,2.080,2.600,10.400,2.080,7.400,6.000,9.875,4.500,26.55,34.06,7.51,7.80,Steering,8.714,9.409,18.123
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,9.875,5.500,34.06,29.60,4.46,6.12,Steering,9.409,8.965,18.374
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,9.875,4.500,31.58,34.90,3.31,5.88,Steering,9.151,9.504,18.655
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,9.875,4.500,31.58,37.37,5.79,6.65,Steering,9.151,9.809,18.959
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,9.875,5.500,38.18,33.52,4.66,6.07,Steering,9.916,9.349,19.266
2,60,22,2.600,2.080,2.600,13.400,2.080,7.400,8.000,9.875,4.500,36.29,38.18,1.89,5.67,Steering,9.671,9.916,19.587
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,9.875,6.500,30.43,29.78,0.66,35.09,Steering,9.041,8.981,18.021
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,9.875,6.500,30.43,27.63,2.80,31.43,Steering,9.041,8.798,17.839
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,9.875,6.500,30.43,25.74,4.69,27.64,Steering,9.041,8.654,17.695
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,9.875,6.500,30.43,24.25,6.18,23.74,Steering,9.041,8.549,17.590
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,9.875,6.500,30.43,23.28,7.15,19.78,Steering,9.041,8.486,17.527
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,9.875,6.500,30.43,22.95,7.49,15.81,Steering,9.041,8.465,17.505
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,9.875,6.500,30.43,23.28,7.15,11.89,Steering,9.041,8.486,17.527
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,9.875,6.500,30.43,24.25,6.18,8.14,Steering,9.041,8.549,17.590
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,9.875,6.500,30.43,25.74,4.69,4.89,Specular,9.041,8.654,17.695
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,9.875,6.500,30.43,27.63,2.80,3.53,Specular,9.041,8.798,17.839
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,9.875,6.500,30.43,29.78,0.66,5.38,Steering,9.041,8.981,18.021
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,9.875,6.500,33.57,28.32,5.25,5.45,Steering,9.356,8.855,18.211
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,9.875,6.500,33.57,30.53,3.05,3.45,Specular,9.356,9.049,18.405
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,9.875,6.500,33.57,32.85,0.73,4.41,Specular,9.356,9.279,18.634
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,9.875,6.500,37.03,31.29,5.73,5.91,Steering,9.764,9.122,18.886
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,9.875,6.500,37.03,33.63,3.39,3.59,Specular,9.764,9.362,19.126
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,9.875,6.500,37.03,35.99,1.04,3.66,Specular,9.764,9.634,19.398
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,9.875,6.500,37.03,38.31,1.29,5.73,Steering,9.764,9.934,19.698
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,9.875,6.500,40.51,36.77,3.75,3.84,Specular,10.253,9.731,19.984
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,9.875,6.500,40.51,39.07,1.44,3.17,Specular,10.253,10.041,20.294
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,9.875,7.500,34.99,35.58,0.59,32.87,Steering,9.515,9.584,19.099
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,9.875,7.500,34.99,34.10,0.89,29.40,Steering,9.515,9.413,18.928
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,9.875,7.500,34.99,32.85,2.14,25.82,Steering,9.515,9.279,18.793
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,9.875,7.500,34.99,31.89,3.10,22.15,Steering,9.515,9.181,18.696
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,9.875,7.500,34.99,31.29,3.70,18.41,Steering,9.515,9.122,18.637
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,9.875,7.500,34.99,31.09,3.90,14.65,Steering,9.515,9.102,18.617
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,9.875,7.500,34.99,31.29,3.70,10.89,Steering,9.515,9.122,18.637
